F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F20,Label
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982504.0,171.0,188.0,17.0,3401.0,372.0,2.0,128.0,785.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982961.0,417.0,431.0,14.0,3400.0,376.0,2.0,128.0,782.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982458.0,38.0,52.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982985.0,281.0,294.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982944.0,69.0,84.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4983006.0,147.0,164.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
2.0,65535.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982394.0,0.0,0.0,0.0,1105.0,256.0,1.0,256.0,768.0,2.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4982495.0,63.0,76.0,13.0,1455.0,385.0,2.0,128.0,781.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982436.0,74.0,88.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4983005.0,47.0,60.0,13.0,30.0,380.0,2.0,128.0,781.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982527.0,182.0,194.0,12.0,3401.0,363.0,2.0,128.0,780.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982503.0,95.0,108.0,13.0,3401.0,385.0,2.0,128.0,781.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982936.0,215.0,0.0,19.0,3397.0,382.0,2.0,128.0,787.0,1.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982903.0,0.0,0.0,0.0,1455.0,256.0,1.0,256.0,768.0,1.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982310.0,2862.0,2879.0,17.0,3401.0,372.0,2.0,128.0,785.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982544.0,48.0,62.0,14.0,2850.0,376.0,2.0,128.0,782.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982352.0,2169.0,2188.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982479.0,1151.0,1165.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4983011.0,1929.0,1946.0,17.0,3404.0,372.0,2.0,128.0,785.0,3.0
30.0,512.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,7.0,4982909.0,4.0,8.0,4.0,3404.0,380.0,1.0,128.0,772.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,5.0,4982347.0,888.0,909.0,21.0,3401.0,387.0,2.0,-12.0,789.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982448.0,441.0,461.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4983011.0,2232.0,2246.0,14.0,3397.0,376.0,2.0,128.0,782.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982962.0,623.0,643.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4983020.0,853.0,868.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982220.0,504.0,0.0,21.0,3396.0,374.0,2.0,-12.0,789.0,1.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982995.0,2672.0,2685.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982942.0,325.0,342.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
24.0,512.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982432.0,1191.0,1192.0,1.0,1455.0,371.0,1.0,128.0,769.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982375.0,663.0,678.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
21.0,512.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982995.0,3052.0,3056.0,4.0,3404.0,371.0,1.0,128.0,772.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4983028.0,3093.0,3110.0,17.0,2850.0,392.0,2.0,128.0,785.0,3.0
11.0,512.0,256.0,2048.0,11.0,240.0,0.0,240.0,240.0,7.0,4983007.0,340.0,348.0,8.0,2852.0,365.0,1.0,128.0,776.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982345.0,340.0,355.0,15.0,3401.0,383.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982983.0,796.0,811.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,7.0,4983015.0,2060.0,2072.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
27.0,257.01,256.0,2048.01,27.0,240.01,0.0,240.01,240.0,8.01,4982508.0,121.01,0.0,18.01,3401.0,391.01,2.0,128.01,786.0,4.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982131.0,645.0,660.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982940.0,13.0,26.0,13.0,3401.0,384.0,2.0,128.0,781.0,3.0
26.0,512.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982494.0,476.0,484.0,8.0,3400.0,380.0,1.0,128.0,776.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982187.0,677.0,0.0,21.0,1254.0,374.0,2.0,-12.0,789.0,1.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,7.0,4982457.0,101.0,108.0,7.0,30.0,355.0,1.0,128.0,775.0,2.0
26.0,512.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982501.0,249.0,250.0,1.0,3404.0,373.0,1.0,128.0,769.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982446.0,2279.0,2293.0,14.0,3397.0,390.0,2.0,128.0,782.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982493.0,61.0,78.0,17.0,2856.0,367.0,2.0,128.0,785.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982983.0,20.0,40.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982923.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,6.0,4982205.0,78.0,92.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982482.0,449.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,1.0
4.0,65535.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4982944.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
22.0,512.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982297.0,7914.0,7917.0,3.0,3401.0,371.0,1.0,128.0,771.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982908.0,86.0,106.0,20.0,3401.0,372.0,2.0,128.0,788.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4983010.0,2745.0,2758.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982454.0,142.0,156.0,14.0,3400.0,390.0,2.0,128.0,782.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,5.0,4982419.0,2166.0,2180.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
3.0,65535.0,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,8.0,4982513.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982983.0,132.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,1.0
29.0,65535.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982937.0,0.0,0.0,0.0,3404.0,256.0,1.0,256.0,768.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982464.0,125.0,145.0,20.0,3401.0,372.0,2.0,128.0,788.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982251.0,771.0,790.0,19.0,1142.0,389.0,2.0,128.0,787.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982199.0,1823.0,0.0,21.0,2911.0,374.0,2.0,-12.0,789.0,1.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982963.0,481.0,496.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4982451.0,22.0,44.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
12.0,65535.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982446.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982521.0,1835.0,1852.0,17.0,3401.0,367.0,2.0,128.0,785.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982108.0,244.0,251.0,7.0,30.0,355.0,1.0,128.0,775.0,2.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,5.0,4982125.0,4.0,8.0,4.0,2852.0,360.0,1.0,128.0,772.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982520.0,907.0,922.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
24.0,65535.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4983000.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982214.0,550.0,567.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982920.0,121.0,136.0,15.0,3404.0,373.0,2.0,128.0,783.0,3.0
30.0,65535.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982951.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4983030.0,2258.0,2270.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982540.0,995.0,1017.0,22.0,1454.0,383.0,2.0,-12.0,790.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,7.0,4982450.0,41.0,54.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,7.0,4983014.0,1182.0,1192.0,10.0,2850.0,384.0,1.0,128.0,778.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,5.0,4982131.0,735.0,0.0,19.0,3400.0,382.0,2.0,128.0,787.0,1.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4982981.0,43.0,62.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982351.0,1823.0,1838.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
28.0,65535.0,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982508.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982250.0,623.0,642.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982973.0,435.0,449.0,14.0,3400.0,376.0,2.0,128.0,782.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982940.0,137.0,156.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,5.0,4982184.0,98.0,106.0,8.0,3400.0,372.0,1.0,128.0,776.0,3.0
16.0,65535.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4983007.0,0.0,0.0,0.0,2853.0,256.0,1.0,256.0,768.0,3.0
9.0,512.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982934.0,114.0,122.0,8.0,3400.0,363.0,1.0,128.0,776.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,6.0,4982344.0,15.0,30.0,15.0,3397.0,383.0,2.0,128.0,783.0,3.0
16.0,,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982923.0,126.0,136.0,10.0,3400.0,372.0,1.0,128.0,778.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982344.0,211.0,226.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,7.0,4983019.0,12.0,24.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4982999.0,1768.0,1790.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,7.0,4982928.0,256.0,270.0,14.0,3400.0,390.0,2.0,128.0,782.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4983019.0,2832.0,2854.0,22.0,2853.0,383.0,2.0,-12.0,790.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,5.0,4982302.0,788.0,800.0,12.0,2912.0,381.0,2.0,128.0,780.0,3.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,5.0,4982232.0,3034.0,3046.0,12.0,2853.0,371.0,2.0,128.0,780.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4983034.0,9448.0,9460.0,12.0,304.0,381.0,2.0,128.0,780.0,3.0
23.0,65535.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982494.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4982922.0,20.0,28.0,8.0,3397.0,372.0,1.0,128.0,776.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982920.0,99.0,111.0,12.0,30.0,363.0,2.0,128.0,780.0,3.0
24.0,65535.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4982504.0,0.0,0.0,0.0,1454.0,256.0,1.0,256.0,768.0,3.0
9.0,65535.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4983002.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982539.0,914.0,936.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982966.0,450.0,463.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982478.0,174.0,191.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982925.0,191.0,203.0,12.0,3404.0,363.0,2.0,128.0,780.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4982968.0,51.0,72.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982986.0,527.0,542.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982290.0,6210.0,0.0,21.0,3397.0,374.0,2.0,-12.0,789.0,1.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982903.0,166.0,186.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982478.0,700.0,712.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982959.0,63.0,77.0,14.0,3400.0,376.0,2.0,128.0,782.0,3.0
30.0,512.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982542.0,187.0,195.0,8.0,3397.0,384.0,1.0,128.0,776.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982929.0,201.0,213.0,12.0,3401.0,368.0,2.0,128.0,780.0,3.0
12.0,65535.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982379.0,0.0,0.0,0.0,2908.0,256.0,1.0,256.0,768.0,3.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982449.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982949.0,19.0,0.0,19.0,3400.0,382.0,2.0,128.0,787.0,1.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4983027.0,1197.0,1212.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982316.0,215.0,222.0,7.0,30.0,355.0,1.0,128.0,775.0,2.0
12.0,65535.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982439.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982948.0,154.0,176.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982925.0,334.0,347.0,13.0,2850.0,385.0,2.0,128.0,781.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982550.0,108.0,127.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982913.0,636.0,656.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
19.0,65535.0,256.0,2048.0,19.0,240.0,0.0,240.0,240.0,8.0,4982945.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982971.0,426.0,443.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
5.0,,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982911.0,10.0,20.0,10.0,3400.0,361.0,1.0,128.0,778.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982533.0,1974.0,0.0,8.0,2852.0,361.0,1.0,128.0,776.0,1.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982222.0,718.0,0.0,21.0,3397.0,374.0,2.0,-12.0,789.0,1.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982521.0,1138.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,1.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,5.0,4982199.0,1875.0,1885.0,10.0,3400.0,359.0,1.0,128.0,778.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982464.0,469.0,483.0,14.0,3397.0,376.0,2.0,128.0,782.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982395.0,212.0,231.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982158.0,2813.0,2828.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
5.0,512.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982915.0,2.0,4.0,2.0,1455.0,353.0,1.0,128.0,770.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,8.0,4983034.0,9047.0,9054.0,7.0,3088.0,355.0,1.0,128.0,775.0,2.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982503.0,47.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,1.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983022.0,3865.0,3878.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
9.0,512.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982382.0,406.0,407.0,1.0,3400.0,356.0,1.0,128.0,769.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,5.0,4982238.0,4431.0,4451.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,6.0,4982127.0,4.0,8.0,4.0,3400.0,360.0,1.0,128.0,772.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982542.0,57.0,69.0,12.0,29.0,363.0,2.0,128.0,780.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982970.0,12.0,24.0,12.0,2850.0,381.0,2.0,128.0,780.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,7.0,4982439.0,746.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,1.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982519.0,108.0,128.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982421.0,2612.0,2631.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,7.0,4982494.0,13.0,26.0,13.0,3400.0,384.0,2.0,128.0,781.0,3.0
16.0,512.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4983007.0,725.0,728.0,3.0,2853.0,365.0,1.0,128.0,771.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4982437.0,35.0,52.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982919.0,38.0,52.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
12.0,65535.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982919.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983009.0,940.0,953.0,13.0,3400.0,385.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982325.0,692.0,0.0,18.0,3404.0,391.0,2.0,128.0,786.0,1.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4983009.0,136.0,0.0,21.0,2850.0,374.0,2.0,-12.0,789.0,1.0
16.0,512.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4983014.0,1427.0,1434.0,7.0,3401.0,369.0,1.0,128.0,775.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982530.0,130.0,152.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982532.0,1424.0,1436.0,12.0,29.0,368.0,2.0,128.0,780.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982157.0,2707.0,2714.0,7.0,3088.0,355.0,1.0,128.0,775.0,2.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982431.0,929.0,944.0,15.0,3397.0,373.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982334.0,2587.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,1.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982240.0,5051.0,5066.0,15.0,1142.0,373.0,2.0,128.0,783.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982931.0,96.0,109.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982438.0,121.0,134.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
3.0,512.0,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,5.0,4982404.0,170.0,172.0,2.0,2852.0,351.0,1.0,128.0,770.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,5.0,4982149.0,1117.0,1137.0,20.0,3397.0,372.0,2.0,128.0,788.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982476.0,169.0,191.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
