F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F20,Label
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982500.0,17.0,34.0,17.0,3404.0,372.0,2.0,128.0,785.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982213.0,231.0,246.0,15.0,2908.0,373.0,2.0,128.0,783.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982918.0,144.0,156.0,12.0,29.0,363.0,2.0,128.0,780.0,1.0
18.0,65535.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4982919.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,6.0,4982104.0,163.0,170.0,7.0,30.0,355.0,1.0,128.0,775.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982336.0,3080.0,3095.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,7.0,4982948.0,472.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982477.0,107.0,121.0,14.0,3400.0,390.0,2.0,128.0,782.0,3.0
24.0,,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982961.0,10.0,20.0,10.0,2852.0,380.0,1.0,128.0,778.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982914.0,428.0,443.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982925.0,147.0,160.0,13.0,2850.0,375.0,2.0,128.0,781.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982541.0,25.0,44.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982489.0,1198.0,1212.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982523.0,548.0,565.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982278.0,3470.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,4.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,8.0,4982964.0,188.0,198.0,10.0,29.0,359.0,1.0,128.0,778.0,4.0
6.0,768.0,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,5.0,4982113.0,11.0,22.0,11.0,3400.0,363.0,2.0,128.0,779.0,2.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982935.0,273.0,292.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
21.0,65535.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982984.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4982924.0,197.0,216.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
4.0,65535.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982950.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4983008.0,1348.0,1361.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982965.0,1250.0,1270.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982405.0,127.0,144.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4983016.0,1150.0,1169.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,7.0,4983003.0,637.0,0.0,18.0,3397.0,391.0,2.0,128.0,786.0,4.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982458.0,12.0,24.0,12.0,2850.0,371.0,2.0,128.0,780.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982381.0,352.0,369.0,17.0,3397.0,372.0,2.0,128.0,785.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982515.0,15.0,30.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982913.0,1301.0,1315.0,14.0,3401.0,390.0,2.0,128.0,782.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982157.0,2637.0,2644.0,7.0,835.0,355.0,1.0,128.0,775.0,4.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983021.0,1965.0,1978.0,13.0,1455.0,380.0,2.0,128.0,781.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982958.0,15.0,30.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
24.0,512.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982381.0,398.0,399.0,1.0,3400.0,371.0,1.0,128.0,769.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982908.0,20.0,40.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982916.0,159.0,172.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,7.0,4982908.0,115.0,123.0,8.0,3404.0,372.0,1.0,128.0,776.0,3.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982534.0,289.0,296.0,7.0,3401.0,363.0,1.0,128.0,775.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982942.0,332.0,352.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982521.0,1473.0,1490.0,17.0,3400.0,367.0,2.0,128.0,785.0,3.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982484.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,1.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982950.0,301.0,314.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
11.0,512.0,256.0,2048.0,11.0,240.0,0.0,240.0,240.0,8.0,4982928.0,216.0,224.0,8.0,3400.0,365.0,1.0,128.0,776.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,5.0,4982309.0,2699.0,2712.0,13.0,2850.0,385.0,2.0,128.0,781.0,3.0
25.0,512.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982967.0,1.0,2.0,1.0,2853.0,372.0,1.0,128.0,769.0,3.0
15.0,65535.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982962.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982530.0,46.0,0.0,8.0,3397.0,381.0,1.0,128.0,776.0,3.0
4.0,512.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982946.0,5.0,10.0,5.0,3397.0,355.0,1.0,128.0,773.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982966.0,518.0,531.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982550.0,163.0,180.0,17.0,1105.0,367.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4983009.0,715.0,737.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982319.0,102.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,2.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982959.0,655.0,0.0,10.0,3400.0,363.0,1.0,128.0,778.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982395.0,51.0,58.0,7.0,834.0,355.0,1.0,128.0,775.0,4.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982929.0,746.0,760.0,14.0,3397.0,390.0,2.0,128.0,782.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982911.0,1549.0,0.0,19.0,3400.0,382.0,2.0,128.0,787.0,2.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,5.0,4982282.0,4344.0,4361.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982947.0,428.0,443.0,15.0,3401.0,373.0,2.0,128.0,783.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982972.0,258.0,271.0,13.0,3401.0,380.0,2.0,128.0,781.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982917.0,163.0,180.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4982482.0,518.0,533.0,15.0,3397.0,383.0,2.0,128.0,783.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,6.0,4982467.0,1060.0,1072.0,12.0,2908.0,381.0,2.0,128.0,780.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,6.0,4982471.0,746.0,763.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982489.0,1264.0,1286.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982948.0,65.0,80.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982312.0,3312.0,3329.0,17.0,3401.0,372.0,2.0,128.0,785.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,7.0,4982436.0,60.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,4.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982164.0,122.0,129.0,7.0,835.0,355.0,1.0,128.0,775.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,6.0,4982104.0,15.0,30.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
20.0,512.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4982942.0,16.0,20.0,4.0,2850.0,370.0,1.0,128.0,772.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982453.0,2220.0,2235.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
20.0,768.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4982494.0,289.0,302.0,13.0,3397.0,379.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982383.0,698.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,4.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982463.0,33.0,45.0,12.0,2911.0,381.0,2.0,128.0,780.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983028.0,2507.0,2520.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
25.0,65535.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982959.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982524.0,47.0,64.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982934.0,63.0,80.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982950.0,51.0,73.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,7.0,4982447.0,126.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,2.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,7.0,4982976.0,3334.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982532.0,908.0,925.0,17.0,3401.0,367.0,2.0,128.0,785.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982258.0,636.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,2.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982489.0,300.0,315.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,5.0,4982243.0,5728.0,5748.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,5.0,4982225.0,1535.0,1552.0,17.0,29.0,367.0,2.0,128.0,785.0,2.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982903.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983005.0,367.0,380.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982537.0,232.0,245.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982949.0,196.0,218.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982319.0,19.0,38.0,19.0,2850.0,389.0,2.0,128.0,787.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4983010.0,305.0,322.0,17.0,3400.0,367.0,2.0,128.0,785.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,7.0,4983006.0,524.0,536.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982476.0,245.0,257.0,12.0,3401.0,381.0,2.0,128.0,780.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982948.0,78.0,98.0,20.0,30.0,372.0,2.0,128.0,788.0,3.0
11.0,512.0,256.0,2048.0,11.0,240.0,0.0,240.0,240.0,5.0,4982244.0,5863.0,5871.0,8.0,2850.0,365.0,1.0,128.0,776.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982998.0,100.0,112.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982445.0,960.0,973.0,13.0,3400.0,385.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,7.0,4983001.0,1890.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,4.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,5.0,4982329.0,1323.0,1340.0,17.0,3397.0,367.0,2.0,128.0,785.0,4.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4983021.0,1990.0,2002.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982534.0,346.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,4.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4982536.0,51.0,68.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983023.0,1721.0,1742.0,21.0,3400.0,387.0,2.0,-12.0,789.0,3.0
28.0,512.0,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4983009.0,1534.0,1541.0,7.0,29.0,381.0,1.0,128.0,775.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982965.0,1383.0,1396.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982287.0,5346.0,0.0,18.0,3401.0,391.0,2.0,128.0,786.0,4.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4982919.0,60.0,68.0,8.0,3400.0,372.0,1.0,128.0,776.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983013.0,1163.0,1176.0,13.0,3400.0,385.0,2.0,128.0,781.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982499.0,74.0,89.0,15.0,3397.0,383.0,2.0,128.0,783.0,3.0
25.0,65535.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982531.0,0.0,0.0,0.0,2852.0,256.0,1.0,256.0,768.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982995.0,2150.0,2169.0,19.0,29.0,379.0,2.0,128.0,787.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4983032.0,5855.0,5868.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
7.0,65535.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982931.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,4.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4983021.0,3415.0,3436.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,7.0,4983001.0,2074.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982464.0,547.0,562.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982440.0,585.0,600.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982983.0,303.0,316.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4983030.0,2234.0,2246.0,12.0,29.0,368.0,2.0,128.0,780.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982549.0,269.0,281.0,12.0,29.0,368.0,2.0,128.0,780.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982448.0,121.0,136.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
16.0,65535.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982961.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982949.0,264.0,276.0,12.0,29.0,371.0,2.0,128.0,780.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982286.0,5292.0,5307.0,15.0,3401.0,383.0,2.0,128.0,783.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982911.0,77.0,97.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982961.0,84.0,98.0,14.0,3400.0,376.0,2.0,128.0,782.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,6.0,4982474.0,538.0,0.0,21.0,3397.0,374.0,2.0,-12.0,789.0,2.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982241.0,5326.0,5333.0,7.0,29.0,355.0,1.0,128.0,775.0,1.0
11.0,512.0,256.0,2048.0,11.0,240.0,0.0,240.0,240.0,8.0,4983032.0,6126.0,6134.0,8.0,304.0,365.0,1.0,128.0,776.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982500.0,108.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,2.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,7.0,4982914.0,532.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,2.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4983014.0,643.0,662.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982449.0,20.0,40.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
3.0,65535.0,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,8.0,4982971.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982493.0,257.0,274.0,17.0,2853.0,367.0,2.0,128.0,785.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,7.0,4982934.0,42.0,50.0,8.0,29.0,372.0,1.0,128.0,776.0,3.0
4.0,512.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982930.0,4.0,8.0,4.0,3401.0,354.0,1.0,128.0,772.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982911.0,1669.0,1681.0,12.0,3401.0,363.0,2.0,128.0,780.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4983019.0,3096.0,3116.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,5.0,4982274.0,2396.0,2409.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
24.0,512.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982320.0,229.0,238.0,9.0,29.0,379.0,1.0,128.0,777.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982923.0,83.0,95.0,12.0,3397.0,363.0,2.0,128.0,780.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982542.0,450.0,467.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4983004.0,1559.0,1581.0,22.0,3397.0,383.0,2.0,-12.0,790.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982533.0,108.0,120.0,12.0,29.0,368.0,2.0,128.0,780.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982365.0,117.0,132.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982142.0,394.0,409.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982394.0,674.0,689.0,15.0,1105.0,383.0,2.0,128.0,783.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982516.0,386.0,408.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,5.0,4982315.0,4195.0,4207.0,12.0,2856.0,363.0,2.0,128.0,780.0,1.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,7.0,4982441.0,1691.0,1703.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982413.0,800.0,807.0,7.0,30.0,355.0,1.0,128.0,775.0,4.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982548.0,438.0,450.0,12.0,3400.0,363.0,2.0,128.0,780.0,3.0
29.0,512.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982536.0,79.0,81.0,2.0,3400.0,377.0,1.0,128.0,770.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982531.0,61.0,78.0,17.0,3397.0,372.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982123.0,358.0,0.0,21.0,30.0,374.0,2.0,-12.0,789.0,2.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982287.0,5525.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,2.0
19.0,512.0,256.0,2048.0,19.0,240.0,0.0,240.0,240.0,8.0,4983035.0,10363.0,10368.0,5.0,304.0,370.0,1.0,128.0,773.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982960.0,248.0,265.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4983011.0,1457.0,1476.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,7.0,4982920.0,0.0,0.0,0.0,29.0,256.0,1.0,256.0,768.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982997.0,1284.0,1306.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4982493.0,43.0,60.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982487.0,62.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,4.0
